name,email,semester,division,batch
Test Student 1446,test.student1446@somaiya.edu,5,B,B1
Test Student 1447,test.student1447@somaiya.edu,5,B,B2
Test Student 1448,test.student1448@somaiya.edu,5,B,B1
Test Student 1449,test.student1449@somaiya.edu,5,B,B2
Test Student 1450,test.student1450@somaiya.edu,5,B,B1
Test Student 1451,test.student1451@somaiya.edu,5,B,B2
Test Student 1452,test.student1452@somaiya.edu,5,B,B1
Test Student 1453,test.student1453@somaiya.edu,5,B,B2
Test Student 1454,test.student1454@somaiya.edu,5,B,B1
Test Student 1455,test.student1455@somaiya.edu,5,B,B2
Test Student 1456,test.student1456@somaiya.edu,5,B,B1
Test Student 1457,test.student1457@somaiya.edu,5,B,B2
Test Student 1458,test.student1458@somaiya.edu,5,B,B1
Test Student 1459,test.student1459@somaiya.edu,5,B,B2
Test Student 1460,test.student1460@somaiya.edu,5,B,B1
Test Student 1461,test.student1461@somaiya.edu,5,B,B2
Test Student 1462,test.student1462@somaiya.edu,5,B,B1
Test Student 1463,test.student1463@somaiya.edu,5,B,B2
Test Student 1464,test.student1464@somaiya.edu,5,B,B1
Test Student 1465,test.student1465@somaiya.edu,5,B,B2
Test Student 1466,test.student1466@somaiya.edu,5,B,B1
Test Student 1467,test.student1467@somaiya.edu,5,B,B2
Test Student 1468,test.student1468@somaiya.edu,5,B,B1
Test Student 1469,test.student1469@somaiya.edu,5,B,B2
Test Student 1470,test.student1470@somaiya.edu,5,B,B1
Test Student 1471,test.student1471@somaiya.edu,5,B,B2
Test Student 1472,test.student1472@somaiya.edu,5,B,B1
Test Student 1473,test.student1473@somaiya.edu,5,B,B2
Test Student 1474,test.student1474@somaiya.edu,5,B,B1
Test Student 1475,test.student1475@somaiya.edu,5,B,B2
Test Student 1476,test.student1476@somaiya.edu,5,B,B1
Test Student 1477,test.student1477@somaiya.edu,5,B,B2
Test Student 1478,test.student1478@somaiya.edu,5,B,B1
Test Student 1479,test.student1479@somaiya.edu,5,B,B2
Test Student 1480,test.student1480@somaiya.edu,5,B,B1
Test Student 1481,test.student1481@somaiya.edu,5,B,B2
Test Student 1482,test.student1482@somaiya.edu,5,B,B1
Test Student 1483,test.student1483@somaiya.edu,5,B,B2
Test Student 1484,test.student1484@somaiya.edu,5,B,B1
Test Student 1485,test.student1485@somaiya.edu,5,B,B2
Test Student 1486,test.student1486@somaiya.edu,5,B,B1
Test Student 1487,test.student1487@somaiya.edu,5,B,B2
Test Student 1488,test.student1488@somaiya.edu,5,B,B1
Test Student 1489,test.student1489@somaiya.edu,5,B,B2
Test Student 1490,test.student1490@somaiya.edu,5,B,B1
Test Student 1491,test.student1491@somaiya.edu,5,B,B2
Test Student 1492,test.student1492@somaiya.edu,5,B,B1
Test Student 1493,test.student1493@somaiya.edu,5,B,B2
Test Student 1494,test.student1494@somaiya.edu,5,B,B1
Test Student 1495,test.student1495@somaiya.edu,5,B,B2
Test Student 1496,test.student1496@somaiya.edu,5,B,B1
Test Student 1497,test.student1497@somaiya.edu,5,B,B2
Test Student 1498,test.student1498@somaiya.edu,5,B,B1
Test Student 1499,test.student1499@somaiya.edu,5,B,B2
Test Student 1500,test.student1500@somaiya.edu,5,B,B1
Test Student 1501,test.student1501@somaiya.edu,5,B,B2
Test Student 1502,test.student1502@somaiya.edu,5,B,B1
Test Student 1503,test.student1503@somaiya.edu,5,B,B2
Test Student 1504,test.student1504@somaiya.edu,5,B,B1
Test Student 1505,test.student1505@somaiya.edu,5,B,B2
Test Student 1506,test.student1506@somaiya.edu,5,B,B1
Test Student 1507,test.student1507@somaiya.edu,5,B,B2
Test Student 1508,test.student1508@somaiya.edu,5,B,B1
Test Student 1509,test.student1509@somaiya.edu,5,B,B2
Test Student 1510,test.student1510@somaiya.edu,5,B,B1
Test Student 1511,test.student1511@somaiya.edu,5,B,B2
Test Student 1512,test.student1512@somaiya.edu,5,B,B1
Test Student 1513,test.student1513@somaiya.edu,5,B,B2
Test Student 1514,test.student1514@somaiya.edu,5,B,B1
Test Student 1515,test.student1515@somaiya.edu,5,B,B2
Test Student 1516,test.student1516@somaiya.edu,5,B,B1
Test Student 1517,test.student1517@somaiya.edu,5,B,B2
Test Student 1518,test.student1518@somaiya.edu,5,B,B1
Test Student 1519,test.student1519@somaiya.edu,5,B,B2
Test Student 1520,test.student1520@somaiya.edu,5,B,B1
Test Student 1521,test.student1521@somaiya.edu,5,B,B2
Test Student 1522,test.student1522@somaiya.edu,5,B,B1
Test Student 1523,test.student1523@somaiya.edu,5,B,B2
Test Student 1524,test.student1524@somaiya.edu,5,B,B1
Test Student 1525,test.student1525@somaiya.edu,5,B,B2
Test Student 1526,test.student1526@somaiya.edu,5,B,B1
Test Student 1527,test.student1527@somaiya.edu,5,B,B2
Test Student 1528,test.student1528@somaiya.edu,5,B,B1
Test Student 1529,test.student1529@somaiya.edu,5,B,B2
Test Student 1530,test.student1530@somaiya.edu,5,B,B1
Test Student 1531,test.student1531@somaiya.edu,5,B,B2
Test Student 1532,test.student1532@somaiya.edu,5,B,B1
Test Student 1533,test.student1533@somaiya.edu,5,B,B2
Test Student 1534,test.student1534@somaiya.edu,5,B,B1
Test Student 1535,test.student1535@somaiya.edu,5,B,B2
Test Student 1536,test.student1536@somaiya.edu,5,B,B1
Test Student 1537,test.student1537@somaiya.edu,5,B,B2
Test Student 1538,test.student1538@somaiya.edu,5,B,B1
Test Student 1539,test.student1539@somaiya.edu,5,B,B2
Test Student 1540,test.student1540@somaiya.edu,5,B,B1
Test Student 1541,test.student1541@somaiya.edu,5,B,B2
Test Student 1542,test.student1542@somaiya.edu,5,B,B1
Test Student 1543,test.student1543@somaiya.edu,5,B,B2
Test Student 1544,test.student1544@somaiya.edu,5,B,B1
Test Student 1545,test.student1545@somaiya.edu,5,B,B2
Test Student 1546,test.student1546@somaiya.edu,5,B,B1
Test Student 1547,test.student1547@somaiya.edu,5,B,B2
Test Student 1548,test.student1548@somaiya.edu,5,B,B1
Test Student 1549,test.student1549@somaiya.edu,5,B,B2
Test Student 1550,test.student1550@somaiya.edu,5,B,B1
Test Student 1551,test.student1551@somaiya.edu,5,B,B2
Test Student 1552,test.student1552@somaiya.edu,5,B,B1
Test Student 1553,test.student1553@somaiya.edu,5,B,B2
Test Student 1554,test.student1554@somaiya.edu,5,B,B1
Test Student 1555,test.student1555@somaiya.edu,5,B,B2
Test Student 1556,test.student1556@somaiya.edu,5,B,B1
Test Student 1557,test.student1557@somaiya.edu,5,B,B2
Test Student 1558,test.student1558@somaiya.edu,5,B,B1
Test Student 1559,test.student1559@somaiya.edu,5,B,B2
Test Student 1560,test.student1560@somaiya.edu,5,B,B1
Test Student 1561,test.student1561@somaiya.edu,5,B,B2
Test Student 1562,test.student1562@somaiya.edu,5,B,B1
Test Student 1563,test.student1563@somaiya.edu,5,B,B2
Test Student 1564,test.student1564@somaiya.edu,5,B,B1
Test Student 1565,test.student1565@somaiya.edu,5,B,B2
Test Student 1566,test.student1566@somaiya.edu,5,B,B1
Test Student 1567,test.student1567@somaiya.edu,5,B,B2
Test Student 1568,test.student1568@somaiya.edu,5,B,B1
Test Student 1569,test.student1569@somaiya.edu,5,B,B2
Test Student 1570,test.student1570@somaiya.edu,5,B,B1
Test Student 1571,test.student1571@somaiya.edu,5,B,B2
Test Student 1572,test.student1572@somaiya.edu,5,B,B1
Test Student 1573,test.student1573@somaiya.edu,5,B,B2
Test Student 1574,test.student1574@somaiya.edu,5,B,B1
Test Student 1575,test.student1575@somaiya.edu,5,B,B2
Test Student 1576,test.student1576@somaiya.edu,5,B,B1
Test Student 1577,test.student1577@somaiya.edu,5,B,B2
Test Student 1578,test.student1578@somaiya.edu,5,B,B1
Test Student 1579,test.student1579@somaiya.edu,5,B,B2
Test Student 1580,test.student1580@somaiya.edu,5,B,B1
Test Student 1581,test.student1581@somaiya.edu,5,B,B2
Test Student 1582,test.student1582@somaiya.edu,5,B,B1
Test Student 1583,test.student1583@somaiya.edu,5,B,B2
Test Student 1584,test.student1584@somaiya.edu,5,B,B1
Test Student 1585,test.student1585@somaiya.edu,5,B,B2
Test Student 1586,test.student1586@somaiya.edu,5,B,B1
Test Student 1587,test.student1587@somaiya.edu,5,B,B2
Test Student 1588,test.student1588@somaiya.edu,5,B,B1
Test Student 1589,test.student1589@somaiya.edu,5,B,B2
Test Student 1590,test.student1590@somaiya.edu,5,B,B1
Test Student 1591,test.student1591@somaiya.edu,5,B,B2
Test Student 1592,test.student1592@somaiya.edu,5,B,B1
Test Student 1593,test.student1593@somaiya.edu,5,B,B2
Test Student 1594,test.student1594@somaiya.edu,5,B,B1
Test Student 1595,test.student1595@somaiya.edu,5,B,B2
Test Student 1596,test.student1596@somaiya.edu,5,B,B1
Test Student 1597,test.student1597@somaiya.edu,5,B,B2
Test Student 1598,test.student1598@somaiya.edu,5,B,B1
Test Student 1599,test.student1599@somaiya.edu,5,B,B2
Test Student 1600,test.student1600@somaiya.edu,5,B,B1
Test Student 1601,test.student1601@somaiya.edu,5,B,B2
Test Student 1602,test.student1602@somaiya.edu,5,B,B1
Test Student 1603,test.student1603@somaiya.edu,5,B,B2
Test Student 1604,test.student1604@somaiya.edu,5,B,B1
Test Student 1605,test.student1605@somaiya.edu,5,B,B2
Test Student 1606,test.student1606@somaiya.edu,5,B,B1
Test Student 1607,test.student1607@somaiya.edu,5,B,B2
Test Student 1608,test.student1608@somaiya.edu,5,B,B1
Test Student 1609,test.student1609@somaiya.edu,5,B,B2
Test Student 1610,test.student1610@somaiya.edu,5,B,B1
Test Student 1611,test.student1611@somaiya.edu,5,B,B2
Test Student 1612,test.student1612@somaiya.edu,5,B,B1
Test Student 1613,test.student1613@somaiya.edu,5,B,B2
Test Student 1614,test.student1614@somaiya.edu,5,B,B1
Test Student 1615,test.student1615@somaiya.edu,5,B,B2
Test Student 1616,test.student1616@somaiya.edu,5,B,B1
Test Student 1617,test.student1617@somaiya.edu,5,B,B2
Test Student 1618,test.student1618@somaiya.edu,5,B,B1
Test Student 1619,test.student1619@somaiya.edu,5,B,B2
Test Student 1620,test.student1620@somaiya.edu,5,B,B1
Test Student 1621,test.student1621@somaiya.edu,5,B,B2
Test Student 1622,test.student1622@somaiya.edu,5,B,B1
Test Student 1623,test.student1623@somaiya.edu,5,B,B2
Test Student 1624,test.student1624@somaiya.edu,5,B,B1
Test Student 1625,test.student1625@somaiya.edu,5,B,B2
Test Student 1626,test.student1626@somaiya.edu,5,B,B1
Test Student 1627,test.student1627@somaiya.edu,5,B,B2
Test Student 1628,test.student1628@somaiya.edu,5,B,B1
Test Student 1629,test.student1629@somaiya.edu,5,B,B2
Test Student 1630,test.student1630@somaiya.edu,5,B,B1
Test Student 1631,test.student1631@somaiya.edu,5,B,B2
Test Student 1632,test.student1632@somaiya.edu,5,B,B1
Test Student 1633,test.student1633@somaiya.edu,5,B,B2
Test Student 1634,test.student1634@somaiya.edu,5,B,B1
Test Student 1635,test.student1635@somaiya.edu,5,B,B2
Test Student 1636,test.student1636@somaiya.edu,5,B,B1
Test Student 1637,test.student1637@somaiya.edu,5,B,B2
Test Student 1638,test.student1638@somaiya.edu,5,B,B1
Test Student 1639,test.student1639@somaiya.edu,5,B,B2
Test Student 1640,test.student1640@somaiya.edu,5,B,B1
Test Student 1641,test.student1641@somaiya.edu,5,B,B2
Test Student 1642,test.student1642@somaiya.edu,5,B,B1
Test Student 1643,test.student1643@somaiya.edu,5,B,B2
Test Student 1644,test.student1644@somaiya.edu,5,B,B1
Test Student 1645,test.student1645@somaiya.edu,5,B,B2
Test Student 1646,test.student1646@somaiya.edu,5,B,B1
Test Student 1647,test.student1647@somaiya.edu,5,B,B2
Test Student 1648,test.student1648@somaiya.edu,5,B,B1
Test Student 1649,test.student1649@somaiya.edu,5,B,B2
Test Student 1650,test.student1650@somaiya.edu,5,B,B1
Test Student 1651,test.student1651@somaiya.edu,5,B,B2
Test Student 1652,test.student1652@somaiya.edu,5,B,B1
Test Student 1653,test.student1653@somaiya.edu,5,B,B2
Test Student 1654,test.student1654@somaiya.edu,5,B,B1
Test Student 1655,test.student1655@somaiya.edu,5,B,B2
Test Student 1656,test.student1656@somaiya.edu,5,B,B1
Test Student 1657,test.student1657@somaiya.edu,5,B,B2
Test Student 1658,test.student1658@somaiya.edu,5,B,B1
Test Student 1659,test.student1659@somaiya.edu,5,B,B2
Test Student 1660,test.student1660@somaiya.edu,5,B,B1
Test Student 1661,test.student1661@somaiya.edu,5,B,B2
Test Student 1662,test.student1662@somaiya.edu,5,B,B1
Test Student 1663,test.student1663@somaiya.edu,5,B,B2
Test Student 1664,test.student1664@somaiya.edu,5,B,B1
Test Student 1665,test.student1665@somaiya.edu,5,B,B2
Test Student 1666,test.student1666@somaiya.edu,5,B,B1
Test Student 1667,test.student1667@somaiya.edu,5,B,B2
Test Student 1668,test.student1668@somaiya.edu,5,B,B1
Test Student 1669,test.student1669@somaiya.edu,5,B,B2
Test Student 1670,test.student1670@somaiya.edu,5,B,B1
Test Student 1671,test.student1671@somaiya.edu,5,B,B2
Test Student 1672,test.student1672@somaiya.edu,5,B,B1
Test Student 1673,test.student1673@somaiya.edu,5,B,B2
Test Student 1674,test.student1674@somaiya.edu,5,B,B1
Test Student 1675,test.student1675@somaiya.edu,5,B,B2
Test Student 1676,test.student1676@somaiya.edu,5,B,B1
Test Student 1677,test.student1677@somaiya.edu,5,B,B2
Test Student 1678,test.student1678@somaiya.edu,5,B,B1
Test Student 1679,test.student1679@somaiya.edu,5,B,B2
Test Student 1680,test.student1680@somaiya.edu,5,B,B1
Test Student 1681,test.student1681@somaiya.edu,5,B,B2
Test Student 1682,test.student1682@somaiya.edu,5,B,B1
Test Student 1683,test.student1683@somaiya.edu,5,B,B2
Test Student 1684,test.student1684@somaiya.edu,5,B,B1
Test Student 1685,test.student1685@somaiya.edu,5,B,B2
Test Student 1686,test.student1686@somaiya.edu,5,B,B1
Test Student 1687,test.student1687@somaiya.edu,5,B,B2
Test Student 1688,test.student1688@somaiya.edu,5,B,B1
Test Student 1689,test.student1689@somaiya.edu,5,B,B2
Test Student 1690,test.student1690@somaiya.edu,5,B,B1
Test Student 1691,test.student1691@somaiya.edu,5,B,B2
Test Student 1692,test.student1692@somaiya.edu,5,B,B1
Test Student 1693,test.student1693@somaiya.edu,5,B,B2
Test Student 1694,test.student1694@somaiya.edu,5,B,B1
Test Student 1695,test.student1695@somaiya.edu,5,B,B2
Test Student 1696,test.student1696@somaiya.edu,5,B,B1
Test Student 1697,test.student1697@somaiya.edu,5,B,B2
Test Student 1698,test.student1698@somaiya.edu,5,B,B1
Test Student 1699,test.student1699@somaiya.edu,5,B,B2
Test Student 1700,test.student1700@somaiya.edu,5,B,B1
Test Student 1701,test.student1701@somaiya.edu,5,B,B2
Test Student 1702,test.student1702@somaiya.edu,5,B,B1
Test Student 1703,test.student1703@somaiya.edu,5,B,B2
Test Student 1704,test.student1704@somaiya.edu,5,B,B1
Test Student 1705,test.student1705@somaiya.edu,5,B,B2
Test Student 1706,test.student1706@somaiya.edu,5,B,B1
Test Student 1707,test.student1707@somaiya.edu,5,B,B2
Test Student 1708,test.student1708@somaiya.edu,5,B,B1
Test Student 1709,test.student1709@somaiya.edu,5,B,B2
Test Student 1710,test.student1710@somaiya.edu,5,B,B1
Test Student 1711,test.student1711@somaiya.edu,5,B,B2
Test Student 1712,test.student1712@somaiya.edu,5,B,B1
Test Student 1713,test.student1713@somaiya.edu,5,B,B2
Test Student 1714,test.student1714@somaiya.edu,5,B,B1
Test Student 1715,test.student1715@somaiya.edu,5,B,B2
Test Student 1716,test.student1716@somaiya.edu,5,B,B1
Test Student 1717,test.student1717@somaiya.edu,5,B,B2
Test Student 1718,test.student1718@somaiya.edu,5,B,B1
Test Student 1719,test.student1719@somaiya.edu,5,B,B2
Test Student 1720,test.student1720@somaiya.edu,5,B,B1
Test Student 1721,test.student1721@somaiya.edu,5,B,B2
Test Student 1722,test.student1722@somaiya.edu,5,B,B1
Test Student 1723,test.student1723@somaiya.edu,5,B,B2
Test Student 1724,test.student1724@somaiya.edu,5,B,B1
Test Student 1725,test.student1725@somaiya.edu,5,B,B2
Test Student 1726,test.student1726@somaiya.edu,5,B,B1
Test Student 1727,test.student1727@somaiya.edu,5,B,B2
Test Student 1728,test.student1728@somaiya.edu,5,B,B1
Test Student 1729,test.student1729@somaiya.edu,5,B,B2
Test Student 1730,test.student1730@somaiya.edu,5,B,B1
Test Student 1731,test.student1731@somaiya.edu,5,B,B2
Test Student 1732,test.student1732@somaiya.edu,5,B,B1
Test Student 1733,test.student1733@somaiya.edu,5,B,B2
Test Student 1734,test.student1734@somaiya.edu,5,B,B1
Test Student 1735,test.student1735@somaiya.edu,5,B,B2
Test Student 1736,test.student1736@somaiya.edu,5,B,B1
Test Student 1737,test.student1737@somaiya.edu,5,B,B2
Test Student 1738,test.student1738@somaiya.edu,5,B,B1
Test Student 1739,test.student1739@somaiya.edu,5,B,B2
Test Student 1740,test.student1740@somaiya.edu,5,B,B1
Test Student 1741,test.student1741@somaiya.edu,5,B,B2
Test Student 1742,test.student1742@somaiya.edu,5,B,B1
Test Student 1743,test.student1743@somaiya.edu,5,B,B2
Test Student 1744,test.student1744@somaiya.edu,5,B,B1
Test Student 1745,test.student1745@somaiya.edu,5,B,B2
Test Student 1746,test.student1746@somaiya.edu,5,B,B1
Test Student 1747,test.student1747@somaiya.edu,5,B,B2
Test Student 1748,test.student1748@somaiya.edu,5,B,B1
Test Student 1749,test.student1749@somaiya.edu,5,B,B2
Test Student 1750,test.student1750@somaiya.edu,5,B,B1
Test Student 1751,test.student1751@somaiya.edu,5,B,B2
Test Student 1752,test.student1752@somaiya.edu,5,B,B1
Test Student 1753,test.student1753@somaiya.edu,5,B,B2
Test Student 1754,test.student1754@somaiya.edu,5,B,B1
Test Student 1755,test.student1755@somaiya.edu,5,B,B2
Test Student 1756,test.student1756@somaiya.edu,5,B,B1
Test Student 1757,test.student1757@somaiya.edu,5,B,B2
Test Student 1758,test.student1758@somaiya.edu,5,B,B1
Test Student 1759,test.student1759@somaiya.edu,5,B,B2
Test Student 1760,test.student1760@somaiya.edu,5,B,B1
Test Student 1761,test.student1761@somaiya.edu,5,B,B2
Test Student 1762,test.student1762@somaiya.edu,5,B,B1
Test Student 1763,test.student1763@somaiya.edu,5,B,B2
Test Student 1764,test.student1764@somaiya.edu,5,B,B1
Test Student 1765,test.student1765@somaiya.edu,5,B,B2
Test Student 1766,test.student1766@somaiya.edu,5,B,B1
Test Student 1767,test.student1767@somaiya.edu,5,B,B2
Test Student 1768,test.student1768@somaiya.edu,5,B,B1
Test Student 1769,test.student1769@somaiya.edu,5,B,B2
Test Student 1770,test.student1770@somaiya.edu,5,B,B1
Test Student 1771,test.student1771@somaiya.edu,5,B,B2
Test Student 1772,test.student1772@somaiya.edu,5,B,B1
Test Student 1773,test.student1773@somaiya.edu,5,B,B2
Test Student 1774,test.student1774@somaiya.edu,5,B,B1
Test Student 1775,test.student1775@somaiya.edu,5,B,B2
Test Student 1776,test.student1776@somaiya.edu,5,B,B1
Test Student 1777,test.student1777@somaiya.edu,5,B,B2
Test Student 1778,test.student1778@somaiya.edu,5,B,B1
Test Student 1779,test.student1779@somaiya.edu,5,B,B2
Test Student 1780,test.student1780@somaiya.edu,5,B,B1
Test Student 1781,test.student1781@somaiya.edu,5,B,B2
Test Student 1782,test.student1782@somaiya.edu,5,B,B1
Test Student 1783,test.student1783@somaiya.edu,5,B,B2
Test Student 1784,test.student1784@somaiya.edu,5,B,B1
Test Student 1785,test.student1785@somaiya.edu,5,B,B2
Test Student 1786,test.student1786@somaiya.edu,5,B,B1
Test Student 1787,test.student1787@somaiya.edu,5,B,B2
Test Student 1788,test.student1788@somaiya.edu,5,B,B1
Test Student 1789,test.student1789@somaiya.edu,5,B,B2
Test Student 1790,test.student1790@somaiya.edu,5,B,B1
Test Student 1791,test.student1791@somaiya.edu,5,B,B2
Test Student 1792,test.student1792@somaiya.edu,5,B,B1
Test Student 1793,test.student1793@somaiya.edu,5,B,B2
Test Student 1794,test.student1794@somaiya.edu,5,B,B1
Test Student 1795,test.student1795@somaiya.edu,5,B,B2
Test Student 1796,test.student1796@somaiya.edu,5,B,B1
Test Student 1797,test.student1797@somaiya.edu,5,B,B2
Test Student 1798,test.student1798@somaiya.edu,5,B,B1
Test Student 1799,test.student1799@somaiya.edu,5,B,B2
Test Student 1800,test.student1800@somaiya.edu,5,B,B1
Test Student 1801,test.student1801@somaiya.edu,5,B,B2
Test Student 1802,test.student1802@somaiya.edu,5,B,B1
Test Student 1803,test.student1803@somaiya.edu,5,B,B2
Test Student 1804,test.student1804@somaiya.edu,5,B,B1
Test Student 1805,test.student1805@somaiya.edu,5,B,B2
Test Student 1806,test.student1806@somaiya.edu,5,B,B1
Test Student 1807,test.student1807@somaiya.edu,5,B,B2
Test Student 1808,test.student1808@somaiya.edu,5,B,B1
Test Student 1809,test.student1809@somaiya.edu,5,B,B2
Test Student 1810,test.student1810@somaiya.edu,5,B,B1
Test Student 1811,test.student1811@somaiya.edu,5,B,B2
Test Student 1812,test.student1812@somaiya.edu,5,B,B1
Test Student 1813,test.student1813@somaiya.edu,5,B,B2
Test Student 1814,test.student1814@somaiya.edu,5,B,B1
Test Student 1815,test.student1815@somaiya.edu,5,B,B2
Test Student 1816,test.student1816@somaiya.edu,5,B,B1
Test Student 1817,test.student1817@somaiya.edu,5,B,B2
Test Student 1818,test.student1818@somaiya.edu,5,B,B1
Test Student 1819,test.student1819@somaiya.edu,5,B,B2
Test Student 1820,test.student1820@somaiya.edu,5,B,B1
Test Student 1821,test.student1821@somaiya.edu,5,B,B2
Test Student 1822,test.student1822@somaiya.edu,5,B,B1
Test Student 1823,test.student1823@somaiya.edu,5,B,B2
Test Student 1824,test.student1824@somaiya.edu,5,B,B1
Test Student 1825,test.student1825@somaiya.edu,5,B,B2
Test Student 1826,test.student1826@somaiya.edu,5,B,B1
Test Student 1827,test.student1827@somaiya.edu,5,B,B2
Test Student 1828,test.student1828@somaiya.edu,5,B,B1
Test Student 1829,test.student1829@somaiya.edu,5,B,B2
Test Student 1830,test.student1830@somaiya.edu,5,B,B1
Test Student 1831,test.student1831@somaiya.edu,5,B,B2
Test Student 1832,test.student1832@somaiya.edu,5,B,B1
Test Student 1833,test.student1833@somaiya.edu,5,B,B2
Test Student 1834,test.student1834@somaiya.edu,5,B,B1
Test Student 1835,test.student1835@somaiya.edu,5,B,B2
Test Student 1836,test.student1836@somaiya.edu,5,B,B1
Test Student 1837,test.student1837@somaiya.edu,5,B,B2
Test Student 1838,test.student1838@somaiya.edu,5,B,B1
Test Student 1839,test.student1839@somaiya.edu,5,B,B2
Test Student 1840,test.student1840@somaiya.edu,5,B,B1
Test Student 1841,test.student1841@somaiya.edu,5,B,B2
Test Student 1842,test.student1842@somaiya.edu,5,B,B1
Test Student 1843,test.student1843@somaiya.edu,5,B,B2
Test Student 1844,test.student1844@somaiya.edu,5,B,B1
Test Student 1845,test.student1845@somaiya.edu,5,B,B2
Test Student 1846,test.student1846@somaiya.edu,5,B,B1
Test Student 1847,test.student1847@somaiya.edu,5,B,B2
Test Student 1848,test.student1848@somaiya.edu,5,B,B1
Test Student 1849,test.student1849@somaiya.edu,5,B,B2
Test Student 1850,test.student1850@somaiya.edu,5,B,B1
Test Student 1851,test.student1851@somaiya.edu,5,B,B2
Test Student 1852,test.student1852@somaiya.edu,5,B,B1
Test Student 1853,test.student1853@somaiya.edu,5,B,B2
Test Student 1854,test.student1854@somaiya.edu,5,B,B1
Test Student 1855,test.student1855@somaiya.edu,5,B,B2
Test Student 1856,test.student1856@somaiya.edu,5,B,B1
Test Student 1857,test.student1857@somaiya.edu,5,B,B2
Test Student 1858,test.student1858@somaiya.edu,5,B,B1
Test Student 1859,test.student1859@somaiya.edu,5,B,B2
Test Student 1860,test.student1860@somaiya.edu,5,B,B1
Test Student 1861,test.student1861@somaiya.edu,5,B,B2
Test Student 1862,test.student1862@somaiya.edu,5,B,B1
Test Student 1863,test.student1863@somaiya.edu,5,B,B2
Test Student 1864,test.student1864@somaiya.edu,5,B,B1
Test Student 1865,test.student1865@somaiya.edu,5,B,B2
Test Student 1866,test.student1866@somaiya.edu,5,B,B1
Test Student 1867,test.student1867@somaiya.edu,5,B,B2
Test Student 1868,test.student1868@somaiya.edu,5,B,B1
Test Student 1869,test.student1869@somaiya.edu,5,B,B2
Test Student 1870,test.student1870@somaiya.edu,5,B,B1
Test Student 1871,test.student1871@somaiya.edu,5,B,B2
Test Student 1872,test.student1872@somaiya.edu,5,B,B1
Test Student 1873,test.student1873@somaiya.edu,5,B,B2
Test Student 1874,test.student1874@somaiya.edu,5,B,B1
Test Student 1875,test.student1875@somaiya.edu,5,B,B2
Test Student 1876,test.student1876@somaiya.edu,5,B,B1
Test Student 1877,test.student1877@somaiya.edu,5,B,B2
Test Student 1878,test.student1878@somaiya.edu,5,B,B1
Test Student 1879,test.student1879@somaiya.edu,5,B,B2
Test Student 1880,test.student1880@somaiya.edu,5,B,B1
Test Student 1881,test.student1881@somaiya.edu,5,B,B2
Test Student 1882,test.student1882@somaiya.edu,5,B,B1
Test Student 1883,test.student1883@somaiya.edu,5,B,B2
Test Student 1884,test.student1884@somaiya.edu,5,B,B1
Test Student 1885,test.student1885@somaiya.edu,5,B,B2
Test Student 1886,test.student1886@somaiya.edu,5,B,B1
Test Student 1887,test.student1887@somaiya.edu,5,B,B2
Test Student 1888,test.student1888@somaiya.edu,5,B,B1
Test Student 1889,test.student1889@somaiya.edu,5,B,B2
Test Student 1890,test.student1890@somaiya.edu,5,B,B1
Test Student 1891,test.student1891@somaiya.edu,5,B,B2
Test Student 1892,test.student1892@somaiya.edu,5,B,B1
Test Student 1893,test.student1893@somaiya.edu,5,B,B2
Test Student 1894,test.student1894@somaiya.edu,5,B,B1
Test Student 1895,test.student1895@somaiya.edu,5,B,B2
Test Student 1896,test.student1896@somaiya.edu,5,B,B1
Test Student 1897,test.student1897@somaiya.edu,5,B,B2
Test Student 1898,test.student1898@somaiya.edu,5,B,B1
Test Student 1899,test.student1899@somaiya.edu,5,B,B2
Test Student 1900,test.student1900@somaiya.edu,5,B,B1
Test Student 1901,test.student1901@somaiya.edu,5,B,B2
Test Student 1902,test.student1902@somaiya.edu,5,B,B1
Test Student 1903,test.student1903@somaiya.edu,5,B,B2
Test Student 1904,test.student1904@somaiya.edu,5,B,B1
Test Student 1905,test.student1905@somaiya.edu,5,B,B2
Test Student 1906,test.student1906@somaiya.edu,5,B,B1
Test Student 1907,test.student1907@somaiya.edu,5,B,B2
Test Student 1908,test.student1908@somaiya.edu,5,B,B1
Test Student 1909,test.student1909@somaiya.edu,5,B,B2
Test Student 1910,test.student1910@somaiya.edu,5,B,B1
Test Student 1911,test.student1911@somaiya.edu,5,B,B2
Test Student 1912,test.student1912@somaiya.edu,5,B,B1
Test Student 1913,test.student1913@somaiya.edu,5,B,B2
Test Student 1914,test.student1914@somaiya.edu,5,B,B1
Test Student 1915,test.student1915@somaiya.edu,5,B,B2
Test Student 1916,test.student1916@somaiya.edu,5,B,B1
Test Student 1917,test.student1917@somaiya.edu,5,B,B2
Test Student 1918,test.student1918@somaiya.edu,5,B,B1
Test Student 1919,test.student1919@somaiya.edu,5,B,B2
Test Student 1920,test.student1920@somaiya.edu,5,B,B1
Test Student 1921,test.student1921@somaiya.edu,5,B,B2
Test Student 1922,test.student1922@somaiya.edu,5,B,B1
Test Student 1923,test.student1923@somaiya.edu,5,B,B2
Test Student 1924,test.student1924@somaiya.edu,5,B,B1
Test Student 1925,test.student1925@somaiya.edu,5,B,B2
Test Student 1926,test.student1926@somaiya.edu,5,B,B1
Test Student 1927,test.student1927@somaiya.edu,5,B,B2
